"","ID","solidarity_behaviour","solidarity_attitude","treatment_video","c_0031_w1","c_0031_w2","c_0031_w3","c_0032_w1","c_0032_w2","vignette3","vignette4","vignette5","vignette6","vignette1","vignette2","vignette3_w4","vignette4_w4","conjoint_choice1_exp3","conjoint_rating1_exp3","conjoint_rating2_exp3","conjoint_choice2_exp3","conjoint_rating3_exp3","conjoint_rating4_exp3","conjoint_choice3_exp3","conjoint_rating5_exp3","conjoint_rating6_exp3","conjoint_choice1_exp7","conjoint_rating1_exp7","conjoint_rating2_exp7","conjoint_choice2_exp7","conjoint_rating3_exp7","conjoint_rating4_exp7"
"147",5294869811325,0,0,1,NA,83,NA,NA,46,17,178,59,74,NA,NA,NA,NA,2,5,5,1,5,5,2,5,5,NA,NA,NA,NA,NA,NA
"148",5294955461085,1,1,1,NA,30,NA,NA,71,50,155,131,189,NA,NA,NA,NA,1,8,7,2,7,9,2,7,10,NA,NA,NA,NA,NA,NA
"149",5295063591270,0.4,0,1,NA,37,NA,NA,50,138,156,115,139,NA,NA,NA,NA,2,5,10,2,5,10,2,2,10,NA,NA,NA,NA,NA,NA
"150",5295064949325,0,0,1,NA,63,NA,NA,20,45,191,58,89,NA,NA,NA,NA,1,5,5,1,6,6,2,3,7,NA,NA,NA,NA,NA,NA
"151",5295068891640,0.6,1,1,NA,117,NA,NA,119,88,110,186,74,NA,NA,NA,NA,2,4,7,1,7,3,1,7,2,NA,NA,NA,NA,NA,NA
"152",5295115078695,0,0,1,NA,126,NA,NA,152,21,173,184,155,NA,NA,NA,NA,2,7,7,1,7,3,1,6,4,NA,NA,NA,NA,NA,NA
"153",5295151917585,1,1,0,NA,24,NA,NA,12,130,149,173,163,NA,NA,NA,NA,1,8,6,2,7,9,1,9,7,NA,NA,NA,NA,NA,NA
"154",5295322083195,1,0,0,NA,58,NA,NA,7,43,2,148,9,NA,NA,NA,NA,1,8,2,1,6,4,2,2,10,NA,NA,NA,NA,NA,NA
"155",5295329941455,1,1,0,NA,36,NA,NA,41,142,149,53,8,NA,NA,NA,NA,1,8,6,2,6,7,2,6,7,NA,NA,NA,NA,NA,NA
"156",5295329994195,1,0,0,NA,162,NA,NA,49,149,5,186,68,NA,NA,NA,NA,1,10,5,1,8,5,2,3,8,NA,NA,NA,NA,NA,NA
"157",5295452535585,0.8,1,0,NA,176,NA,NA,9,43,149,18,192,NA,NA,NA,NA,2,5,5,2,5,5,2,5,5,NA,NA,NA,NA,NA,NA
"158",5295496151565,0,0,1,NA,34,NA,NA,26,113,77,186,187,NA,NA,NA,NA,2,5,8,1,6,5,1,10,2,NA,NA,NA,NA,NA,NA
"159",5295511854900,0.4,0,1,NA,92,NA,NA,94,99,118,31,52,NA,NA,NA,NA,2,7,10,2,7,10,1,10,7,NA,NA,NA,NA,NA,NA
"160",5295592375695,0.6,0,0,NA,127,NA,NA,10,90,70,116,142,NA,NA,NA,NA,2,5,5,2,4,7,1,4,3,NA,NA,NA,NA,NA,NA
"161",5295667517010,1,1,0,NA,45,NA,NA,149,183,76,161,95,NA,NA,NA,NA,2,7,9,1,9,7,1,9,7,NA,NA,NA,NA,NA,NA
"162",5295668769585,0.4,0,0,NA,104,NA,NA,145,20,100,139,71,NA,NA,NA,NA,2,5,6,1,6,5,2,4,4,NA,NA,NA,NA,NA,NA
"163",5295821781510,1,1,1,NA,76,NA,NA,129,31,55,162,115,NA,NA,NA,NA,2,10,10,2,10,10,1,10,10,NA,NA,NA,NA,NA,NA
"164",5296097282085,0.4,0,0,NA,19,NA,NA,114,86,170,50,164,NA,NA,NA,NA,1,5,0,1,0,0,2,5,5,NA,NA,NA,NA,NA,NA
"165",5296122412695,0.4,0,1,NA,3,NA,NA,7,190,39,14,4,NA,NA,NA,NA,2,5,5,2,5,5,1,7,5,NA,NA,NA,NA,NA,NA
"166",5296127699880,0,0,0,NA,57,NA,NA,144,88,106,152,149,NA,NA,NA,NA,1,4,0,2,1,3,1,4,3,NA,NA,NA,NA,NA,NA
"167",5296152751380,1,0,1,NA,37,NA,NA,192,17,70,4,164,NA,NA,NA,NA,1,3,3,1,3,3,1,3,3,NA,NA,NA,NA,NA,NA
"168",5296169878695,0.2,0,1,NA,171,NA,NA,101,3,136,125,127,NA,NA,NA,NA,1,7,3,2,4,6,1,6,5,NA,NA,NA,NA,NA,NA
"169",5296214654955,0,0,0,NA,153,NA,NA,66,86,188,156,42,NA,NA,NA,NA,2,5,5,2,5,5,2,5,5,NA,NA,NA,NA,NA,NA
"170",5296237148565,0.2,1,1,NA,14,NA,NA,103,110,172,15,8,NA,NA,NA,NA,1,7,4,1,7,5,2,5,8,NA,NA,NA,NA,NA,NA
"171",5296330748880,0.4,1,1,NA,164,NA,NA,62,79,18,179,159,NA,NA,NA,NA,1,6,5,1,6,5,1,6,5,NA,NA,NA,NA,NA,NA
"172",5296450745565,0.6,1,0,NA,81,NA,NA,163,104,142,141,159,NA,NA,NA,NA,1,6,5,2,5,7,1,7,5,NA,NA,NA,NA,NA,NA
"173",5296607554770,0,0,1,NA,68,NA,NA,72,146,138,21,17,NA,NA,NA,NA,1,5,5,2,5,5,1,5,5,NA,NA,NA,NA,NA,NA
"174",5296661613270,0,0,1,NA,101,NA,NA,83,148,85,110,99,NA,NA,NA,NA,2,6,7,2,5,6,2,5,5,NA,NA,NA,NA,NA,NA
"175",5296742015400,0.2,1,1,NA,22,NA,NA,16,97,122,130,154,NA,NA,NA,NA,1,8,2,1,7,3,2,3,7,NA,NA,NA,NA,NA,NA
"176",5296777680825,0.4,1,0,NA,121,NA,NA,167,34,31,153,191,NA,NA,NA,NA,2,3,10,2,4,9,2,4,10,NA,NA,NA,NA,NA,NA
"177",5296796073900,0.4,1,1,NA,50,NA,NA,23,138,37,156,9,NA,NA,NA,NA,2,10,10,1,10,10,1,10,9,NA,NA,NA,NA,NA,NA
"178",5296906920195,0.8,1,1,NA,77,NA,NA,148,78,10,26,69,NA,NA,NA,NA,1,7,4,1,8,7,1,8,4,NA,NA,NA,NA,NA,NA
"179",5296925352825,1,1,1,NA,177,NA,NA,133,27,186,113,73,NA,NA,NA,NA,1,8,6,2,8,8,1,8,7,NA,NA,NA,NA,NA,NA
"180",5296946382900,0,0,0,NA,50,NA,NA,112,23,87,16,189,NA,NA,NA,NA,1,7,7,1,7,7,1,7,7,NA,NA,NA,NA,NA,NA
"181",5296978026900,0,1,0,NA,107,NA,NA,67,69,131,105,189,NA,NA,NA,NA,1,5,5,1,5,5,2,5,5,NA,NA,NA,NA,NA,NA
"182",5297073077565,0,0,0,NA,160,NA,NA,23,127,67,177,64,NA,NA,NA,NA,2,6,8,2,7,8,2,5,6,NA,NA,NA,NA,NA,NA
"183",5297074382880,1,1,0,NA,64,NA,NA,37,70,168,97,42,NA,NA,NA,NA,2,5,5,1,7,5,2,5,7,NA,NA,NA,NA,NA,NA
"184",5297183792010,0.4,0,0,NA,192,NA,NA,43,35,127,116,14,NA,NA,NA,NA,2,5,6,1,6,4,2,3,6,NA,NA,NA,NA,NA,NA
"185",5297277418695,0.4,0,1,NA,146,NA,NA,138,21,72,185,119,NA,NA,NA,NA,1,5,5,1,5,5,1,5,5,NA,NA,NA,NA,NA,NA
"186",5297290577325,1,1,0,NA,24,NA,NA,112,95,42,177,134,NA,NA,NA,NA,2,0,8,2,0,7,2,0,7,NA,NA,NA,NA,NA,NA
"187",5297320876455,1,1,1,NA,46,NA,NA,83,170,172,30,102,NA,NA,NA,NA,2,7,8,1,7,6,2,5,7,NA,NA,NA,NA,NA,NA
"188",5297355117900,1,1,1,NA,41,NA,NA,62,66,137,59,11,NA,NA,NA,NA,1,7,7,2,8,8,1,5,5,NA,NA,NA,NA,NA,NA
"189",5297467295880,0.8,1,0,NA,63,NA,NA,89,138,1,24,49,NA,NA,NA,NA,1,7,3,1,7,5,2,4,7,NA,NA,NA,NA,NA,NA
"190",5297472517140,0,0,0,NA,52,NA,NA,120,66,178,31,191,NA,NA,NA,NA,2,7,7,2,7,7,2,7,7,NA,NA,NA,NA,NA,NA
"191",5297496197400,0,0,1,NA,134,NA,NA,186,43,166,49,122,NA,NA,NA,NA,1,0,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA
"192",5297550295455,0.8,1,1,NA,69,NA,NA,163,38,106,152,61,NA,NA,NA,NA,1,5,5,1,7,7,1,6,6,NA,NA,NA,NA,NA,NA
"193",5297696675325,1,1,0,NA,151,NA,NA,179,128,180,53,104,NA,NA,NA,NA,1,8,6,2,5,9,2,5,7,NA,NA,NA,NA,NA,NA
"194",5297705904825,0.4,0,1,NA,156,NA,NA,116,5,129,117,124,NA,NA,NA,NA,1,10,6,1,8,5,1,8,5,NA,NA,NA,NA,NA,NA
"195",5297752078695,1,1,0,NA,98,NA,NA,147,120,58,79,167,NA,NA,NA,NA,2,6,8,1,9,8,2,5,9,NA,NA,NA,NA,NA,NA
"196",5297761229085,0,0,0,NA,140,NA,NA,163,108,50,26,166,NA,NA,NA,NA,1,10,5,1,10,5,1,10,5,NA,NA,NA,NA,NA,NA
"197",5297876044065,0.6,0,1,NA,86,NA,NA,15,108,123,50,164,NA,NA,NA,NA,2,4,9,1,6,4,2,6,6,NA,NA,NA,NA,NA,NA
"198",5297893131825,0,1,1,NA,100,NA,NA,124,111,53,186,51,NA,NA,NA,NA,2,3,7,2,5,7,2,4,7,NA,NA,NA,NA,NA,NA
"199",5297957672400,0.8,0,1,NA,4,NA,NA,179,33,116,94,161,NA,NA,NA,NA,2,6,6,1,7,5,2,6,6,NA,NA,NA,NA,NA,NA
"200",5297968273140,1,1,0,NA,65,NA,NA,144,84,110,115,108,NA,NA,NA,NA,2,4,7,1,7,4,2,4,7,NA,NA,NA,NA,NA,NA
"201",5297997266955,0,0,0,NA,158,NA,NA,157,15,94,78,55,NA,NA,NA,NA,1,10,0,1,8,2,2,2,9,NA,NA,NA,NA,NA,NA
"202",5298088322565,0,0,1,NA,49,NA,NA,108,30,153,90,88,NA,NA,NA,NA,1,0,0,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA
"203",5298104105010,0,0,0,NA,135,NA,NA,22,189,61,167,41,NA,NA,NA,NA,2,2,8,2,3,6,2,3,7,NA,NA,NA,NA,NA,NA
"204",5298162053085,0.6,1,1,NA,105,NA,NA,35,85,68,159,150,NA,NA,NA,NA,2,4,6,2,4,7,2,4,7,NA,NA,NA,NA,NA,NA
"205",5298164690085,1,1,1,NA,128,NA,NA,171,121,102,59,11,NA,NA,NA,NA,1,7,4,1,6,4,1,6,3,NA,NA,NA,NA,NA,NA
"206",5298208292880,0,0,0,NA,89,NA,NA,31,81,174,101,164,NA,NA,NA,NA,2,0,0,1,0,0,2,0,0,NA,NA,NA,NA,NA,NA
"207",5298305848695,1,1,0,NA,74,NA,NA,32,191,51,49,23,NA,NA,NA,NA,2,8,8,2,6,8,1,8,6,NA,NA,NA,NA,NA,NA
"208",5298394095900,1,0,1,NA,112,NA,NA,160,22,60,62,94,NA,NA,NA,NA,2,10,10,2,5,10,1,5,5,NA,NA,NA,NA,NA,NA
"209",5298755483565,0.4,0,0,NA,156,NA,NA,45,75,192,13,98,NA,NA,NA,NA,2,6,6,1,8,4,1,7,3,NA,NA,NA,NA,NA,NA
"210",5298801525585,1,1,1,NA,131,NA,NA,65,105,25,57,90,NA,NA,NA,NA,1,10,10,1,10,10,1,10,8,NA,NA,NA,NA,NA,NA
"211",5298845062455,1,0,0,NA,17,NA,NA,5,111,186,67,3,NA,NA,NA,NA,1,5,0,1,2,0,2,0,1,NA,NA,NA,NA,NA,NA
"212",5298854331510,0.2,1,0,NA,91,NA,NA,70,93,164,38,31,NA,NA,NA,NA,2,5,7,1,5,3,2,5,7,NA,NA,NA,NA,NA,NA
"213",5298860858085,0,0,1,NA,171,NA,NA,145,133,90,131,121,NA,NA,NA,NA,2,3,4,2,3,6,1,6,4,NA,NA,NA,NA,NA,NA
"214",5298953219010,0.2,1,1,NA,45,NA,NA,143,87,74,64,121,NA,NA,NA,NA,1,8,2,2,3,8,1,8,2,NA,NA,NA,NA,NA,NA
"215",5299000605900,0,0,0,NA,185,NA,NA,159,15,170,106,136,NA,NA,NA,NA,2,1,3,1,5,5,1,7,5,NA,NA,NA,NA,NA,NA
"216",5299044129585,0.4,0,1,NA,75,NA,NA,82,68,49,152,136,NA,NA,NA,NA,1,6,3,2,5,6,1,4,7,NA,NA,NA,NA,NA,NA
"217",5299086361140,0.6,0,0,NA,186,NA,NA,113,22,36,157,60,NA,NA,NA,NA,2,0,4,2,4,6,2,0,10,NA,NA,NA,NA,NA,NA
"218",5299147025325,0.6,0,1,NA,43,NA,NA,31,87,27,160,63,NA,NA,NA,NA,1,8,5,2,7,9,1,7,5,NA,NA,NA,NA,NA,NA
"219",5299147078065,0,1,1,NA,46,NA,NA,103,168,4,30,84,NA,NA,NA,NA,2,10,10,1,10,7,2,7,10,NA,NA,NA,NA,NA,NA
"220",5299319682900,0.4,1,0,NA,171,NA,NA,165,102,23,148,6,NA,NA,NA,NA,2,0,10,2,2,10,2,2,8,NA,NA,NA,NA,NA,NA
"221",5299359343380,0,0,0,NA,73,NA,NA,84,27,58,168,76,NA,NA,NA,NA,2,2,2,2,2,2,1,2,2,NA,NA,NA,NA,NA,NA
"222",5299387018695,0,0,1,NA,142,NA,NA,66,183,110,98,69,NA,NA,NA,NA,1,5,3,1,7,2,1,5,2,NA,NA,NA,NA,NA,NA
"223",5299468752510,1,1,1,NA,181,NA,NA,4,56,190,34,125,NA,NA,NA,NA,1,9,3,2,4,8,1,7,3,NA,NA,NA,NA,NA,NA
"224",5299513581510,0,0,0,NA,75,NA,NA,157,80,181,113,186,NA,NA,NA,NA,2,5,6,1,6,5,2,5,6,NA,NA,NA,NA,NA,NA
"225",5299543893825,0.4,1,1,NA,35,NA,NA,31,37,56,169,64,NA,NA,NA,NA,1,10,5,1,10,5,1,10,8,NA,NA,NA,NA,NA,NA
"226",5299574179770,0.6,1,0,NA,71,NA,NA,104,125,2,87,158,NA,NA,NA,NA,2,2,10,2,0,10,2,3,8,NA,NA,NA,NA,NA,NA
"227",5299757464455,0.2,0,0,NA,136,NA,NA,2,45,93,192,8,NA,NA,NA,NA,1,7,4,1,7,5,1,5,5,NA,NA,NA,NA,NA,NA
"228",5299782489585,1,1,1,NA,42,NA,NA,119,87,175,39,154,NA,NA,NA,NA,2,5,6,2,6,7,2,6,7,NA,NA,NA,NA,NA,NA
"229",5299932838140,0,0,1,NA,124,NA,NA,132,111,109,154,126,NA,NA,NA,NA,1,10,8,2,8,10,2,8,10,NA,NA,NA,NA,NA,NA
"230",5299942107195,1,1,0,NA,145,NA,NA,144,104,39,59,53,NA,NA,NA,NA,1,7,7,1,7,6,2,8,8,NA,NA,NA,NA,NA,NA
"231",5299952642010,0.8,0,0,NA,91,NA,NA,137,11,59,119,138,NA,NA,NA,NA,1,6,5,1,6,5,1,7,5,NA,NA,NA,NA,NA,NA
"232",5299997431455,0,0,1,NA,75,NA,NA,173,10,3,128,46,NA,NA,NA,NA,1,8,6,2,7,8,1,7,4,NA,NA,NA,NA,NA,NA
"233",5300043644880,0,0,0,NA,87,NA,NA,104,146,150,79,135,NA,NA,NA,NA,2,3,7,1,7,3,1,8,2,NA,NA,NA,NA,NA,NA
"234",5300063396010,0,1,1,NA,39,NA,NA,186,78,98,141,100,NA,NA,NA,NA,2,5,7,2,4,8,2,3,7,NA,NA,NA,NA,NA,NA
"235",5300084452455,1,0,1,NA,126,NA,NA,92,170,86,1,97,NA,NA,NA,NA,1,8,8,2,6,8,2,7,8,NA,NA,NA,NA,NA,NA
"236",5300143850880,1,1,0,NA,105,NA,NA,121,93,148,33,125,NA,NA,NA,NA,1,10,2,1,9,2,1,9,1,NA,NA,NA,NA,NA,NA
"237",5300159659695,0.4,1,0,NA,142,NA,NA,121,63,169,162,12,NA,NA,NA,NA,1,5,5,1,5,5,2,5,5,NA,NA,NA,NA,NA,NA
"238",5300166212640,0,1,0,NA,75,NA,NA,78,160,59,34,74,NA,NA,NA,NA,2,5,9,2,10,10,1,10,10,NA,NA,NA,NA,NA,NA
"239",5300192595825,0.8,1,0,NA,66,NA,NA,161,88,107,22,142,NA,NA,NA,NA,2,7,10,2,7,9,2,7,10,NA,NA,NA,NA,NA,NA
"240",5300214970770,0,1,1,NA,2,NA,NA,128,115,151,27,79,NA,NA,NA,NA,1,10,0,1,9,1,1,9,1,NA,NA,NA,NA,NA,NA
"241",5300214997140,0,0,1,NA,173,NA,NA,120,35,54,135,113,NA,NA,NA,NA,1,6,4,2,4,7,2,3,6,NA,NA,NA,NA,NA,NA
"242",5300271705825,0.6,1,0,NA,133,NA,NA,34,141,16,187,38,NA,NA,NA,NA,2,7,9,2,6,6,1,10,7,NA,NA,NA,NA,NA,NA
"243",5313571468065,0,0,0,NA,149,NA,NA,24,163,181,113,188,NA,NA,NA,NA,2,0,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA
"244",5313936692565,0.2,1,1,NA,35,NA,NA,20,117,50,110,58,NA,NA,NA,NA,2,4,6,1,6,4,2,4,6,NA,NA,NA,NA,NA,NA
"245",5313937945140,0,0,1,NA,190,NA,NA,96,10,92,6,102,NA,NA,NA,NA,2,0,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA
"246",5313943232325,0.2,1,1,NA,174,NA,NA,44,144,129,116,114,NA,NA,NA,NA,1,7,7,1,7,7,2,7,7,NA,NA,NA,NA,NA,NA
"247",5313944577195,0.8,0,1,NA,59,NA,NA,114,44,174,38,4,NA,NA,NA,NA,1,7,0,1,9,0,2,0,8,NA,NA,NA,NA,NA,NA
"248",5314026258270,0,0,0,NA,171,NA,NA,165,6,102,178,23,NA,NA,NA,NA,1,0,0,1,5,5,2,0,4,NA,NA,NA,NA,NA,NA
"249",5314117274325,0,0,1,NA,113,NA,NA,186,157,163,31,138,NA,NA,NA,NA,1,5,5,2,5,5,2,5,5,NA,NA,NA,NA,NA,NA
"250",5314118619195,1,1,1,NA,168,NA,NA,92,165,123,104,50,NA,NA,NA,NA,1,9,2,1,8,2,2,2,8,NA,NA,NA,NA,NA,NA
"251",5314477185270,0,0,1,NA,78,NA,NA,126,184,12,55,159,NA,NA,NA,NA,1,5,5,2,5,5,1,5,5,NA,NA,NA,NA,NA,NA
"252",5314581439065,0.4,0,0,NA,116,NA,NA,29,46,182,59,87,NA,NA,NA,NA,2,3,8,1,8,3,1,7,4,NA,NA,NA,NA,NA,NA
"253",5314707988695,0.6,0,1,NA,79,NA,NA,76,125,1,186,11,NA,NA,NA,NA,1,7,5,1,7,5,1,6,4,NA,NA,NA,NA,NA,NA
"254",5314805531325,0,1,1,NA,165,NA,NA,171,102,109,148,6,NA,NA,NA,NA,2,8,9,1,8,8,1,9,8,NA,NA,NA,NA,NA,NA
"255",5314891220640,0,0,0,NA,152,NA,NA,134,67,90,120,12,NA,NA,NA,NA,2,0,2,1,3,0,2,0,7,NA,NA,NA,NA,NA,NA
"256",5315050798695,0,0,0,NA,59,NA,NA,9,47,168,100,64,NA,NA,NA,NA,2,2,2,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA
"257",5315268311640,1,1,1,NA,122,NA,NA,10,94,6,166,21,NA,NA,NA,NA,1,8,5,1,6,5,1,8,7,NA,NA,NA,NA,NA,NA
"258",5315318361900,0.8,0,1,NA,94,NA,NA,70,52,57,27,134,NA,NA,NA,NA,2,5,8,2,5,8,1,7,3,NA,NA,NA,NA,NA,NA
"259",5315364535770,0,1,0,NA,131,NA,NA,13,119,160,159,173,NA,NA,NA,NA,2,5,8,1,6,5,2,5,6,NA,NA,NA,NA,NA,NA
"260",5315477900400,0.6,1,1,NA,86,NA,NA,51,101,184,42,114,NA,NA,NA,NA,1,10,10,1,10,4,2,10,7,NA,NA,NA,NA,NA,NA
"261",5315852420325,1,0,0,NA,130,NA,NA,60,183,158,107,164,NA,NA,NA,NA,1,7,5,1,6,4,1,6,4,NA,NA,NA,NA,NA,NA
"262",5316005379510,0,0,1,NA,164,NA,NA,32,50,170,19,114,NA,NA,NA,NA,2,3,3,1,2,2,1,2,2,NA,NA,NA,NA,NA,NA
"263",5316025091085,0,0,0,NA,31,NA,NA,187,34,93,154,104,NA,NA,NA,NA,1,4,3,1,7,3,1,6,1,NA,NA,NA,NA,NA,NA
"264",5316029112510,1,1,0,NA,135,NA,NA,114,41,184,134,118,NA,NA,NA,NA,2,2,8,2,2,10,2,2,8,NA,NA,NA,NA,NA,NA
"265",5316030444195,0,0,1,NA,67,NA,NA,131,142,32,185,47,NA,NA,NA,NA,1,7,5,2,5,7,2,6,7,NA,NA,NA,NA,NA,NA
"266",5316030457380,1,0,1,NA,53,NA,NA,124,100,111,49,63,NA,NA,NA,NA,1,5,0,1,2,0,1,2,0,NA,NA,NA,NA,NA,NA
"267",5316031683585,0.4,1,0,NA,84,NA,NA,191,54,170,107,42,NA,NA,NA,NA,1,8,2,1,5,5,2,5,7,NA,NA,NA,NA,NA,NA
"268",5316050248065,1,1,0,NA,167,NA,NA,11,44,31,170,141,NA,NA,NA,NA,1,10,6,1,9,7,1,9,6,NA,NA,NA,NA,NA,NA
"269",5316077831085,0.4,0,1,NA,118,NA,NA,156,185,9,119,162,NA,NA,NA,NA,1,8,7,1,8,8,1,8,8,NA,NA,NA,NA,NA,NA
"270",5316113430585,1,1,1,NA,126,NA,NA,173,128,57,184,72,NA,NA,NA,NA,2,1,10,2,4,9,1,8,2,NA,NA,NA,NA,NA,NA
"271",5316192632880,1,1,1,NA,163,NA,NA,39,186,78,141,19,NA,NA,NA,NA,1,6,5,2,5,6,2,5,7,NA,NA,NA,NA,NA,NA
"272",5316211012770,0.4,1,1,NA,190,NA,NA,98,61,71,145,90,NA,NA,NA,NA,1,5,3,1,5,4,1,6,4,NA,NA,NA,NA,NA,NA
"273",5316300697140,1,0,1,NA,170,NA,NA,147,127,27,140,36,NA,NA,NA,NA,1,0,0,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA
"274",5316568352640,0.6,1,0,NA,136,NA,NA,77,81,106,69,38,NA,NA,NA,NA,2,5,8,2,4,8,1,8,5,NA,NA,NA,NA,NA,NA
"275",5316618455640,1,0,0,NA,18,NA,NA,108,93,176,43,51,NA,NA,NA,NA,1,10,0,1,10,0,2,3,7,NA,NA,NA,NA,NA,NA
"276",5316621066270,0,0,1,NA,32,NA,NA,47,131,29,67,100,NA,NA,NA,NA,2,7,9,1,9,4,2,6,9,NA,NA,NA,NA,NA,NA
"277",5316683128065,1,1,0,NA,6,NA,NA,152,151,99,96,58,NA,NA,NA,NA,2,4,6,1,6,4,2,4,6,NA,NA,NA,NA,NA,NA
"278",5316924360825,1,1,0,NA,75,NA,NA,156,92,38,133,7,NA,NA,NA,NA,1,7,6,1,7,3,2,3,8,NA,NA,NA,NA,NA,NA
"279",5316944125140,1,1,1,NA,142,NA,NA,69,148,10,34,75,NA,NA,NA,NA,2,3,8,2,3,8,2,4,7,NA,NA,NA,NA,NA,NA
"280",5317065387585,0,0,0,NA,80,NA,NA,18,107,87,8,181,NA,NA,NA,NA,2,5,6,1,5,5,1,5,5,NA,NA,NA,NA,NA,NA
"281",5317156350900,0,0,1,NA,8,NA,NA,89,183,95,80,146,NA,NA,NA,NA,1,6,4,2,3,4,1,4,3,NA,NA,NA,NA,NA,NA
"282",5317223686695,0.8,1,0,NA,44,NA,NA,163,81,138,54,119,NA,NA,NA,NA,1,8,5,1,6,4,2,3,7,NA,NA,NA,NA,NA,NA
"283",5317247327400,1,1,1,NA,117,NA,NA,5,58,6,181,96,NA,NA,NA,NA,1,10,10,1,10,10,1,10,9,NA,NA,NA,NA,NA,NA
"284",5317373969325,0,0,0,NA,130,NA,NA,84,46,142,150,140,NA,NA,NA,NA,2,0,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA
"285",5317374008880,1,1,1,NA,176,NA,NA,157,76,27,11,108,NA,NA,NA,NA,1,10,7,1,10,7,2,7,10,NA,NA,NA,NA,NA,NA
"286",5317431917400,1,0,0,NA,45,NA,NA,143,64,187,120,46,NA,NA,NA,NA,1,0,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA
"287",5317431943770,0,0,0,NA,119,NA,NA,51,147,131,145,26,NA,NA,NA,NA,2,0,4,2,3,4,1,5,3,NA,NA,NA,NA,NA,NA
"288",5317434673065,0.4,0,0,NA,156,NA,NA,92,60,72,99,123,NA,NA,NA,NA,2,5,8,2,6,8,1,8,6,NA,NA,NA,NA,NA,NA
"289",5317435925640,1,1,1,NA,86,NA,NA,112,28,164,168,153,NA,NA,NA,NA,2,9,9,2,7,9,1,8,8,NA,NA,NA,NA,NA,NA
"290",5317438575825,1,0,0,NA,154,NA,NA,120,147,130,98,79,NA,NA,NA,NA,1,4,4,2,4,4,2,4,4,NA,NA,NA,NA,NA,NA
"291",5317439894325,0.2,1,1,NA,160,NA,NA,175,152,69,123,117,NA,NA,NA,NA,1,7,5,2,6,8,2,6,8,NA,NA,NA,NA,NA,NA
"292",5317478064900,1,0,0,NA,113,NA,NA,127,112,131,188,117,NA,NA,NA,NA,1,8,5,2,4,8,2,4,8,NA,NA,NA,NA,NA,NA
"293",5317612551900,0.6,0,0,NA,97,NA,NA,120,191,131,10,118,NA,NA,NA,NA,1,10,7,1,5,5,2,6,10,NA,NA,NA,NA,NA,NA
"294",5317632368955,0,0,0,NA,31,NA,NA,86,175,189,76,42,NA,NA,NA,NA,1,0,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA
"295",5317667955270,0.4,1,0,NA,140,NA,NA,170,78,191,105,174,NA,NA,NA,NA,1,8,7,1,8,5,1,8,5,NA,NA,NA,NA,NA,NA
"296",5317668047565,1,1,1,NA,124,NA,NA,100,73,95,158,185,NA,NA,NA,NA,2,4,6,2,2,9,2,4,7,NA,NA,NA,NA,NA,NA
"297",5317743188880,0.4,1,0,NA,99,NA,NA,105,54,36,31,92,NA,NA,NA,NA,2,1,9,1,8,2,1,5,5,NA,NA,NA,NA,NA,NA
"298",5317778762010,0,0,1,NA,128,NA,NA,24,88,141,136,146,NA,NA,NA,NA,2,0,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA
"299",5317939579455,0.6,0,0,NA,165,NA,NA,55,75,188,114,103,NA,NA,NA,NA,2,1,8,1,6,1,1,4,1,NA,NA,NA,NA,NA,NA
"300",5317942190085,0.8,1,1,NA,160,NA,NA,18,69,8,22,43,NA,NA,NA,NA,1,9,9,2,9,10,1,10,9,NA,NA,NA,NA,NA,NA
"301",5318067500325,0.6,1,0,NA,35,NA,NA,29,37,74,184,143,NA,NA,NA,NA,2,6,9,2,5,7,1,6,4,NA,NA,NA,NA,NA,NA
"302",5318299609065,1,1,1,NA,9,NA,NA,77,14,128,81,124,NA,NA,NA,NA,1,10,8,1,10,8,1,10,8,NA,NA,NA,NA,NA,NA
"303",5318362897065,0,1,1,NA,80,NA,NA,83,58,85,178,155,NA,NA,NA,NA,1,8,5,1,7,5,1,7,5,NA,NA,NA,NA,NA,NA
"304",5318659559565,1,1,0,NA,16,NA,NA,22,97,122,130,113,NA,NA,NA,NA,2,7,8,2,6,6,1,8,7,NA,NA,NA,NA,NA,NA
"305",5318660864880,0.6,0,0,NA,78,NA,NA,15,185,151,192,144,NA,NA,NA,NA,2,0,0,2,0,0,2,0,2,NA,NA,NA,NA,NA,NA
"306",5318667417825,1,1,0,NA,123,NA,NA,98,13,187,51,156,NA,NA,NA,NA,2,2,6,1,5,3,2,4,5,NA,NA,NA,NA,NA,NA
"307",5318670028455,0,1,1,NA,135,NA,NA,84,45,160,152,191,NA,NA,NA,NA,1,7,2,1,6,2,2,3,7,NA,NA,NA,NA,NA,NA
